manifest_index,sample_id,split,question,question_sha256,answer_text,answer_int,file_name,image_sha256,image_size_bytes,metadata_width,metadata_height,actual_width,actual_height,image_format,dataset_revision
2406,holocount_visual_distractor_illusion_00127,Visual Distractor Illusion,How many ture snacks are there in the picture?,9a19915bd456649b55078ef342eadbfd9555aa5422b85e79e4f1c3a700ddb94e,1,1,images/holocount_visual_distractor_illusion_00127.jpg,28e639ee5ee62ea99ffa497d349c1811e3a158ea32af450ee8a82e760b890a3e,802165,,,913,1092,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2407,holocount_visual_distractor_illusion_00128,Visual Distractor Illusion,How many rings are there in the picture?,7de5d0a85e2207d483f273c53d93e14cabcd39c75e0b32ab4acdcac0897b9ffb,2,2,images/holocount_visual_distractor_illusion_00128.jpg,722ff5d1700d4ff62f8e20547226f718e42706c9421b8b547a148bb0ee188f91,1558340,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2408,holocount_visual_distractor_illusion_00129,Visual Distractor Illusion,How many yoga mats are there in the picture?,c2114dcfa492d308e33201a7f3d751aaccfb64b6e8a74d03e1a9d1d6510c535a,3,3,images/holocount_visual_distractor_illusion_00129.jpg,60bf16f82d8f8024027ecc4179016dc9bc569f3452f62eb4f83f6465f8118222,206504,,,1205,1380,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2409,holocount_visual_distractor_illusion_00130,Visual Distractor Illusion,How many pink dress are on the clothes rack?,6af481240851af1afb4d94194ea1f512da6862278e19796975b914ef58f9681a,1,1,images/holocount_visual_distractor_illusion_00130.jpg,a2bc0b42fcd7229c2edf05bccaa7fac84bbd432e8f81a850378543d2d3350022,762993,,,2048,1907,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2410,holocount_visual_distractor_illusion_00131,Visual Distractor Illusion,How many boxes of milk are there in the picture?,7a83af8c432a6ae44f27ae4252d75b82a16eefa934ab6718244f2596183287bc,2,2,images/holocount_visual_distractor_illusion_00131.jpg,faaa7a9c628ce777e80e6002cc5aaa7668816f506286c0f5ca61b42b3956fbdd,851913,,,1080,1329,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2411,holocount_visual_distractor_illusion_00132,Visual Distractor Illusion,How many cable cars are shown in the picture?,f94608b29cbd12f5f80d639b21b9342883d05314d574cc9a43c7041da7c8e202,3,3,images/holocount_visual_distractor_illusion_00132.jpg,35bd23038c5f2fc9cfd2d64f49eedb6bf53a5ef24e8cb7816f60447ef44a3206,501906,,,1205,1491,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2412,holocount_visual_distractor_illusion_00133,Visual Distractor Illusion,How many rugs are on the floor?,6fabf8507faf49ac09bc12afa3b5b8afac706b5b1aaf4bdd0e7b64522b6ff92f,1,1,images/holocount_visual_distractor_illusion_00133.jpg,cf7446aa804c02343ba518f2343047863b3d29eee1ae27e56072a59d2b97eafe,326375,,,1196,1361,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2413,holocount_visual_distractor_illusion_00134,Visual Distractor Illusion,How many real egg tarts are there in the picture?,3f5b4271c84a428a9a2fccf73620b14b0c3f55b3159c5bb22c83ae7d8ef6d209,2,2,images/holocount_visual_distractor_illusion_00134.jpg,17b1c03d0e7d80f7ec165604ccbaeb323873e454ffd41bce11213d0aea72b190,571416,,,1080,1319,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2414,holocount_visual_distractor_illusion_00135,Visual Distractor Illusion,How many lights are there in the picture?,ab29672d971b716d5c59766cd7ee963542697c7460e8edc1eadd2904da9af16e,3,3,images/holocount_visual_distractor_illusion_00135.jpg,8afc65c4b72767417153755f835055a6e097804b11dde13b88ce21942b06f9c2,432265,,,1440,1784,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2415,holocount_visual_distractor_illusion_00136,Visual Distractor Illusion,How many towels on the iron shelf are in the image?,bb852f2d51055ce91787ebf0db7072fc6a767503f21ef18fd6fb8f72d223df62,1,1,images/holocount_visual_distractor_illusion_00136.jpg,fb54928f31e467c2d1ce223d3eb104e35036a9b6db2ccffaf2e2ea1464efb11e,1854395,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2416,holocount_visual_distractor_illusion_00137,Visual Distractor Illusion,How many drinks are in the image?,6e1adf185f07f740cd8c0f2d1b32eb900f421b3b48f3e868316661e922c4b014,2,2,images/holocount_visual_distractor_illusion_00137.jpg,3978a7dac4459ca6158b07c0154a3f593b738e66915d8482454297ae3aeca653,528839,,,1440,1754,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2417,holocount_visual_distractor_illusion_00138,Visual Distractor Illusion,How many yoga mats are there in the picture?,c2114dcfa492d308e33201a7f3d751aaccfb64b6e8a74d03e1a9d1d6510c535a,3,3,images/holocount_visual_distractor_illusion_00138.jpg,d83fab5ed5093dc50bde310dbb0dc92b4d352c1cc990261d7907bc2372c4e817,129717,,,1206,1332,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2418,holocount_visual_distractor_illusion_00139,Visual Distractor Illusion,How many ornaments are there in the picture?,240d2198b51540cb247bacaa7155d91e419103994309b887eb06876c89751576,1,1,images/holocount_visual_distractor_illusion_00139.jpg,9c7f1f1e900c63decf1087ab0cdafbec96cf3e0807c8ce321ed77f31907b89e7,208859,,,930,809,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2419,holocount_visual_distractor_illusion_00140,Visual Distractor Illusion,How many mirrors can you infer from the picture?,5d85d6caee43350ac1a4c3d1473518efb834701c7acfa741c311a5822fcd8b12,2,2,images/holocount_visual_distractor_illusion_00140.jpg,c27fc220dd059f5ab417ef70e01509d12b8f01279b9e11ca6490ba9c82dcbf8b,337265,,,1206,1297,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2420,holocount_visual_distractor_illusion_00141,Visual Distractor Illusion,How many real pudding are there in the picture?,a6d8d11eb10d46547c294c9d171b925b636e50c4770dcc2a2311862088ec7519,3,3,images/holocount_visual_distractor_illusion_00141.jpg,b9ed7a4bc4cc12b88bae577b82dd183061c72adc2d9591fef361cfef57d3e6a9,1200403,,,1061,1251,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2421,holocount_visual_distractor_illusion_00142,Visual Distractor Illusion,How many screwdrivers are there in the picture?,44fabc285018538616a8a60fd255492e5710a11e3b5414e50dbffe1303d2eff8,1,1,images/holocount_visual_distractor_illusion_00142.jpg,a2ead134df967f68d1071af7805979828f1437dc9aa88240a0783862f91cbd9c,1700269,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2422,holocount_visual_distractor_illusion_00143,Visual Distractor Illusion,How many real bananas are in the image?,148359e3cfcbee1839550460691f2ab38cc596d9b58a4f9622ae023fc37d4012,2,2,images/holocount_visual_distractor_illusion_00143.jpg,d2738f5248b7d487b5c3503ce297d6cd151c17a8bf010b39009343e4c9c7d4ae,307295,,,1328,1232,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2423,holocount_visual_distractor_illusion_00144,Visual Distractor Illusion,How many edible cookies are in the image?,eb2b0ff33a18b0624784b304de39340300586b4d6900ff92e9802bc58d3698e8,3,3,images/holocount_visual_distractor_illusion_00144.jpg,2fbbfbaf04d548df1b85ba090859f88582bfd119f88a63be202eb899bbb5e4b0,1478457,,,1334,1634,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2424,holocount_visual_distractor_illusion_00145,Visual Distractor Illusion,How many towel on the iron shelf are in the image?,12f01371c86ea0d72477ca587f11a18e27713d65a24055f16e79de1686ca5bc1,1,1,images/holocount_visual_distractor_illusion_00145.jpg,e8ffd1f0fbb6684580d3f4b51fdc500a1e6d741fc3594ab0df45b82e10d257ec,1024720,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2425,holocount_visual_distractor_illusion_00146,Visual Distractor Illusion,How many cushions are there on the sofa?,0ca3fe5546f8d8848a633d93133545c3c703bc86d40ce3a27eb5c28f176636ab,2,2,images/holocount_visual_distractor_illusion_00146.jpg,43e42e8efeb530a24f1fbbaef5d04cba07ff8c2d4fedda34ef910ad77e618658,457325,,,1440,1450,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2426,holocount_visual_distractor_illusion_00147,Visual Distractor Illusion,How many balls are there in the picture?,70bc30ea3bdc08dbc3a9beb55d8e7262db5272634d72c769c4e9f7d932ea2ece,3,3,images/holocount_visual_distractor_illusion_00147.jpg,94108a59493a1f765e4f2321f8c3d2894282ae3d829c3e395c7059d064170eb7,616772,,,1080,1178,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2427,holocount_visual_distractor_illusion_00148,Visual Distractor Illusion,How many people are there in the picture?,b974539561c268bf12391ed062976148db8ca66ff0755cc9d66ba72e3ffc1c98,1,1,images/holocount_visual_distractor_illusion_00148.jpg,25566a6620f2048f41a1b12d8a87bc3f48d056a0c7f71c5e1f85804f5f588505,181858,,,443,462,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2428,holocount_visual_distractor_illusion_00149,Visual Distractor Illusion,How many toothbrushes are there in the picture?,8fd9d5fa554b13626761b0cc7cfc94fcf012704f5148a5faf5b9ecb4c5282257,2,2,images/holocount_visual_distractor_illusion_00149.jpg,663b76bef49ce33739479004c0c0bc145d61d1684d392e1814b95c9b617f2247,263918,,,1192,1594,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2429,holocount_visual_distractor_illusion_00150,Visual Distractor Illusion,How many pieces of clothes are hanging to dry in the picture?,04a200c8f33f039e08839596b6a0b35056c643c9928d31412f55c048f94e4f26,3,3,images/holocount_visual_distractor_illusion_00150.jpg,51c82f9ccf716b20dbc3c2a61b8c6ba68b3349dede837e8bc373cab187f97db3,189705,,,1312,736,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2430,holocount_visual_distractor_illusion_00151,Visual Distractor Illusion,How many ture snacks are there in the picture?,9a19915bd456649b55078ef342eadbfd9555aa5422b85e79e4f1c3a700ddb94e,1,1,images/holocount_visual_distractor_illusion_00151.jpg,9331f540ee6594f9739e090abff392a9b2a97c7d3eca58184e2612be408db44d,1049187,,,966,1086,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2431,holocount_visual_distractor_illusion_00152,Visual Distractor Illusion,How many clothes are on the clothes rack?,255205b93e20672c9f5a5d9422e3b3584ca6388864df5cadda9d5c50ed6cca75,2,2,images/holocount_visual_distractor_illusion_00152.jpg,cb09ebff5a680a89cde5c343dde2e271079529c5cfc9906473b51c749df3bf48,352974,,,1328,1248,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2432,holocount_visual_distractor_illusion_00153,Visual Distractor Illusion,How many fragile bottles are shown in the image?,5f0f1838b8c465547bc040088b471b40747d1e649cf4d7d914206df7f5ee34ff,3,3,images/holocount_visual_distractor_illusion_00153.jpg,2c0359ff0cb3b7302c10abd53fca8512b13662204519ef4598a9ce58524499bd,557231,,,2048,1916,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2433,holocount_visual_distractor_illusion_00154,Visual Distractor Illusion,How many real watermelons are there in the picture?,ef0c9d5b510419f680ea862994dd4ea3a9ff9fb2e49f20f8dc75fc1193e59f47,1,1,images/holocount_visual_distractor_illusion_00154.jpg,fe87c1ae85176154613ffa79b242e8a88f855b8d15fdca405ee871268f5b5b31,156493,,,891,786,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2434,holocount_visual_distractor_illusion_00155,Visual Distractor Illusion,How many ture snacks are there in the picture?,9a19915bd456649b55078ef342eadbfd9555aa5422b85e79e4f1c3a700ddb94e,2,2,images/holocount_visual_distractor_illusion_00155.jpg,53c950a3fd8829fb8491fe3ad2998f7d9c6643685d1026e2084f84d327671dcd,600290,,,833,629,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2435,holocount_visual_distractor_illusion_00156,Visual Distractor Illusion,How many fragile bowls are there in the picture?,6795d4f02a68a43323672fe791d22800208abef6e4cc04a16b323435680297ca,3,3,images/holocount_visual_distractor_illusion_00156.jpg,edd2fc69aadbe60de24b20976a654de1f56841e6ac2322731cb6c2af4d630da5,163327,,,1280,1280,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2436,holocount_visual_distractor_illusion_00157,Visual Distractor Illusion,How many boxes of milk are there in the picture?,7a83af8c432a6ae44f27ae4252d75b82a16eefa934ab6718244f2596183287bc,1,1,images/holocount_visual_distractor_illusion_00157.jpg,d4ec50fa756ef81bf830b144eb69261bf941eef2bf648bef0fe9a6c384a67352,545506,,,1080,1136,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2437,holocount_visual_distractor_illusion_00158,Visual Distractor Illusion,How many cutting boards are there in the picture?,618e63a61f9f99299b2a38dfff7ecf7456dccdc3bbc6fcbbcafb8a7f696896c3,2,2,images/holocount_visual_distractor_illusion_00158.jpg,030b0d52bc34a0ae87f6c6e99872a8c28b49aca36f7f792132017979ae283efc,542717,,,1440,1685,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2438,holocount_visual_distractor_illusion_00159,Visual Distractor Illusion,How many toothbrushes can you infer from the picture?,4ff69eb998ada0062bdc0b30a16c3cd1ec2ad93ef1273831b9872b73fbc4b69d,3,3,images/holocount_visual_distractor_illusion_00159.jpg,82df1fc17bb2d7ffd9ce29981c9944a8695412db17156d5a09195094dfe966c6,353609,,,1206,1288,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2439,holocount_visual_distractor_illusion_00160,Visual Distractor Illusion,How many people are shown in the picture?,6932b4cfc27e0ccf3ceadd44ff0bc9171caeb0fd147cc9547627349e505e304e,1,1,images/holocount_visual_distractor_illusion_00160.jpg,bb167670d72145ef48a55eff303fc2988f1514f7832acef4d197c3032d266831,1826586,,,1228,1492,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2440,holocount_visual_distractor_illusion_00161,Visual Distractor Illusion,How many dogs are in the image?,cc9f56b3c022c97c8120e5abfc00bf6c8ada849149cb25d23cbbc014e5c845e6,2,2,images/holocount_visual_distractor_illusion_00161.jpg,c9f86517d1670a25ab5247d7c2e055fc4736b863c6e56dedab705bbf9c36010a,293444,,,1280,1511,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2441,holocount_visual_distractor_illusion_00162,Visual Distractor Illusion,How many fragile plates are there in the picture?,8e637c3de6d57d2d85f3383a1cb5a5c304dc9ec3914561e9fda566c945929367,3,3,images/holocount_visual_distractor_illusion_00162.jpg,6748b1888a97a34541b5bc58cf6b16a4935fbac51f5603b54359dd2a2eed90fc,1554379,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2442,holocount_visual_distractor_illusion_00163,Visual Distractor Illusion,How many rolling pins are used in the picture?,ef23fa326cd208b143685678590c64c59506e19acae97505fce796b08634f72a,1,1,images/holocount_visual_distractor_illusion_00163.jpg,880852b5d1fb56a50891d8084d3a0b3f041e7d806ad500e3b03e09cf152767b6,822197,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2443,holocount_visual_distractor_illusion_00164,Visual Distractor Illusion,How many mirrors can you infer from the picture?,5d85d6caee43350ac1a4c3d1473518efb834701c7acfa741c311a5822fcd8b12,2,2,images/holocount_visual_distractor_illusion_00164.jpg,d849aedca36a3469412791ab789f2b8804478d6454504fbee6c409705b02ecce,309269,,,1440,1784,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2444,holocount_visual_distractor_illusion_00165,Visual Distractor Illusion,How many flowers are there in the picture?,ecf3c07d0ecb397873d61aef7008011469b3a084a18a0244f82423252c751341,3,3,images/holocount_visual_distractor_illusion_00165.jpg,799479a7a9e98106a0e8d1bf391198ee12924e5952e9fd55022d1c21d9c33353,158907,,,1536,864,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2445,holocount_visual_distractor_illusion_00166,Visual Distractor Illusion,How many chandeliers are there in the picture?,a07aa770ac36b3a1b4582b7a371bbba88b547580e9183159ce5d5ebd53d703a6,1,1,images/holocount_visual_distractor_illusion_00166.jpg,1ced3371531f4f56e117cad23e667aaa1ba8e16ca081a7c3edc66861e539a226,341504,,,1312,736,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2446,holocount_visual_distractor_illusion_00167,Visual Distractor Illusion,How many ture snacks are there in the picture?,9a19915bd456649b55078ef342eadbfd9555aa5422b85e79e4f1c3a700ddb94e,2,2,images/holocount_visual_distractor_illusion_00167.jpg,3be770990a6e6c7f1b51e8764e4449ca666bb739389bbf61f8428f837d1314d7,351305,,,833,629,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2447,holocount_visual_distractor_illusion_00168,Visual Distractor Illusion,How many clothes are on the clothes rack?,255205b93e20672c9f5a5d9422e3b3584ca6388864df5cadda9d5c50ed6cca75,3,3,images/holocount_visual_distractor_illusion_00168.jpg,a1455457f256639d84f6e2b5558f9c82d027fdf82f0248eeb10a78ddff72f004,500459,,,1328,1247,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2448,holocount_visual_distractor_illusion_00169,Visual Distractor Illusion,How many ture snacks are there in the picture?,9a19915bd456649b55078ef342eadbfd9555aa5422b85e79e4f1c3a700ddb94e,1,1,images/holocount_visual_distractor_illusion_00169.jpg,7052118cc32dcf5610c39a720b7e7b39533c4cfec0386c8b01cdad832644764d,490287,,,785,1197,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2449,holocount_visual_distractor_illusion_00170,Visual Distractor Illusion,How many wooden chopping boards are in the image?,469a35ece23189f90dfd6c92c995524c47f6c53eb2c4a9c3794d7f5ac4d67b56,2,2,images/holocount_visual_distractor_illusion_00170.jpg,d06154cf084f3f3ecb68b2f7ff89693c2ddcabfcebc09bc091609b8151b28024,1265518,,,1650,1550,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2450,holocount_visual_distractor_illusion_00171,Visual Distractor Illusion,How many marble coasters are in the image?,5ceca1f34e32fae59e3a1f7810e85f136bde5a74bac59827ba51f564b8817dd2,3,3,images/holocount_visual_distractor_illusion_00171.jpg,3be0ac8100b9f4a993f468a32bd0f85930902cc4294836527f55d9787669c1f9,460596,,,2048,1878,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2451,holocount_visual_distractor_illusion_00172,Visual Distractor Illusion,How many people are there in the picture?,b974539561c268bf12391ed062976148db8ca66ff0755cc9d66ba72e3ffc1c98,1,1,images/holocount_visual_distractor_illusion_00172.jpg,2fec6b917f8de433ae992316639b5ff85ec79965aa40b439c71032de5e62686b,403904,,,685,1166,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2452,holocount_visual_distractor_illusion_00173,Visual Distractor Illusion,How many paintings are there in the picture?,4812e30576bf12f7cd7ba70c7f281867553eabbb386c342df5f2cac0e4e87d5e,2,2,images/holocount_visual_distractor_illusion_00173.jpg,cfab71fc03a176eab4542ac806d31305c045aabe65d72fa55d964a22711311f7,481929,,,1206,1380,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2453,holocount_visual_distractor_illusion_00174,Visual Distractor Illusion,How many edible cookies are in the image?,eb2b0ff33a18b0624784b304de39340300586b4d6900ff92e9802bc58d3698e8,3,3,images/holocount_visual_distractor_illusion_00174.jpg,dbb2ece240e30648a65022f6d02969dd5e78216d8610f11c17c334b1bd2f8fa9,2399037,,,1334,1634,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2454,holocount_visual_distractor_illusion_00175,Visual Distractor Illusion,How many clothes are there in the picture?,ead4542b2dc0803be76fe2537cf9c91e29b8144c3aba475fc1dba050eede7802,1,1,images/holocount_visual_distractor_illusion_00175.jpg,bee904d315d5dfcf1f1018c91cecbd609b97765458d8b9f5503a2996453e3ef9,252628,,,787,960,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2455,holocount_visual_distractor_illusion_00176,Visual Distractor Illusion,How many fragile cups are there in the picture?,bcce38ee9c3ebd48b1b651625ce6940d0c2eaebc293366e624fa403b4d70ef49,2,2,images/holocount_visual_distractor_illusion_00176.jpg,fb815e29c0638414ee7009ca4074c48d14482b989bdc7cbcba9ba2cd2badc9fc,623998,,,1536,864,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2456,holocount_visual_distractor_illusion_00177,Visual Distractor Illusion,How many spoons in the picture are conductive?,23784ac8c58b1361772d90a95207b421b64125bb4f02e89bf98d323cc32f5bb2,3,3,images/holocount_visual_distractor_illusion_00177.jpg,c159c2aac406faf34bd574b188e55cd8db841b9c097c103d014de84f6a6bcd9b,145024,,,1328,1328,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2457,holocount_visual_distractor_illusion_00178,Visual Distractor Illusion,How many iron buckets are in the image?,1e81b4ff5b32a9dbdb34864512e3498caf172a41211828bddfee697417ed63fe,1,1,images/holocount_visual_distractor_illusion_00178.jpg,7c9e3542974f740d1b3efa123a104b699066d3aa35222d14551610eaf1ffa816,1865877,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
2458,holocount_visual_distractor_illusion_00179,Visual Distractor Illusion,How many plastic baskets are there in the image?,2ad14fc08e40d9389d1d8657fce9eeb21d99b681a07b2f7feb5bfc9e3782a268,2,2,images/holocount_visual_distractor_illusion_00179.jpg,90d70fb15427ef6142a4d0436ce74b7bd59d0348d3a1b199d274680e499cbe6e,2197559,,,1328,1328,PNG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
